ilx,label,definition,comment,type,status,synonyms,existing_ids,superclasses,ancestors,relationships,annotations,ontologies
ilx_0770961,trochlear nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770961', 'iri': 'http://uri.interlex.org/base/ilx_0770961', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1654'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma50865'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/982'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001644'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/936'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/911'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/berman/uris/cat/labels/193'}, {'term_ilx': 'ilx_0770961', 'term_label': 'trochlear nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/816'}]",[]
ilx_0770949,Ventral trigeminal tract (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770949', 'iri': 'http://uri.interlex.org/base/ilx_0770949', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770949', 'term_label': 'Ventral trigeminal tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002549'}, {'term_ilx': 'ilx_0770949', 'term_label': 'Ventral trigeminal tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72506'}, {'term_ilx': 'ilx_0770949', 'term_label': 'Ventral trigeminal tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1001'}]",[]
ilx_0770954,buccal nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770954', 'iri': 'http://uri.interlex.org/base/ilx_0770954', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770954', 'term_label': 'buccal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma53066'}, {'term_ilx': 'ilx_0770954', 'term_label': 'buccal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0013646'}, {'term_ilx': 'ilx_0770954', 'term_label': 'buccal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/887'}]",[]
ilx_0770971,splanchnic nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770971', 'iri': 'http://uri.interlex.org/base/ilx_0770971', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0770971', 'term_label': 'splanchnic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma5883'}, {'term_ilx': 'ilx_0770971', 'term_label': 'splanchnic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003715'}]",[]
ilx_0770976,Rami glomi carotici (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770976', 'iri': 'http://uri.interlex.org/base/ilx_0770976', 'preferred': '1'}]",[],[],[],[],[]
ilx_0771148,fifth lumbar dorsal root ganglion (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771148', 'iri': 'http://uri.interlex.org/base/ilx_0771148', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771148', 'term_label': 'fifth lumbar dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002859'}, {'term_ilx': 'ilx_0771148', 'term_label': 'fifth lumbar dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6339'}, {'term_ilx': 'ilx_0771148', 'term_label': 'fifth lumbar dorsal root ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2627'}]",[]
ilx_0771351,dorsolateral subnucleus of solitary tract (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771351', 'iri': 'http://uri.interlex.org/base/ilx_0771351', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771351', 'term_label': 'dorsolateral subnucleus of solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0026663'}, {'term_ilx': 'ilx_0771351', 'term_label': 'dorsolateral subnucleus of solitary tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2659'}]",[]
ilx_0771548,Cardiac muscle tissue of trabecula carnea of right ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771548', 'iri': 'http://uri.interlex.org/base/ilx_0771548', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771548', 'term_label': 'Cardiac muscle tissue of trabecula carnea of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004525'}, {'term_ilx': 'ilx_0771548', 'term_label': 'Cardiac muscle tissue of trabecula carnea of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma84429'}]",[]
ilx_0771533,Lamina propria of urinary bladder (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771533', 'iri': 'http://uri.interlex.org/base/ilx_0771533', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771533', 'term_label': 'Lamina propria of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001261'}, {'term_ilx': 'ilx_0771533', 'term_label': 'Lamina propria of urinary bladder (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma15935'}]",[]
ilx_0771562,Pylorus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771562', 'iri': 'http://uri.interlex.org/base/ilx_0771562', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771562', 'term_label': 'Pylorus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001166'}, {'term_ilx': 'ilx_0771562', 'term_label': 'Pylorus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14581'}]",[]
ilx_0771733,Posterior internodal tract (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771733', 'iri': 'http://uri.interlex.org/base/ilx_0771733', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771733', 'term_label': 'Posterior internodal tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma9483'}, {'term_ilx': 'ilx_0771733', 'term_label': 'Posterior internodal tract (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0015127'}]",[]
ilx_0771947,Distal convoluted tubule (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771947', 'iri': 'http://uri.interlex.org/base/ilx_0771947', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771947', 'term_label': 'Distal convoluted tubule (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma17721'}, {'term_ilx': 'ilx_0771947', 'term_label': 'Distal convoluted tubule (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001292'}]",[]
ilx_0771995,Cardiac vein (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771995', 'iri': 'http://uri.interlex.org/base/ilx_0771995', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771995', 'term_label': 'Cardiac vein (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma12846'}, {'term_ilx': 'ilx_0771995', 'term_label': 'Cardiac vein (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004148'}]",[]
ilx_0771962,cuneate nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0771962', 'iri': 'http://uri.interlex.org/base/ilx_0771962', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma68465'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_2640'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/711'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/214'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002045'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/201'}, {'term_ilx': 'ilx_0771962', 'term_label': 'cuneate nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/325'}]",[]
ilx_0772001,lacrimal nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772001', 'iri': 'http://uri.interlex.org/base/ilx_0772001', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772001', 'term_label': 'lacrimal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma52628'}, {'term_ilx': 'ilx_0772001', 'term_label': 'lacrimal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/835'}, {'term_ilx': 'ilx_0772001', 'term_label': 'lacrimal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0011096'}]",[]
ilx_0772108,spinal cord (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772108', 'iri': 'http://uri.interlex.org/base/ilx_0772108', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/115'}, {'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/50'}, {'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002240'}, {'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1709'}, {'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma7647'}, {'term_ilx': 'ilx_0772108', 'term_label': 'spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/45'}]",[]
ilx_0772101,Right branch of atrioventricular bundle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772101', 'iri': 'http://uri.interlex.org/base/ilx_0772101', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772101', 'term_label': 'Right branch of atrioventricular bundle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0005987'}, {'term_ilx': 'ilx_0772101', 'term_label': 'Right branch of atrioventricular bundle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma9486'}]",[]
ilx_0772118,Phrenic nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772118', 'iri': 'http://uri.interlex.org/base/ilx_0772118', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772118', 'term_label': 'Phrenic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001884'}, {'term_ilx': 'ilx_0772118', 'term_label': 'Phrenic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6191'}, {'term_ilx': 'ilx_0772118', 'term_label': 'Phrenic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/1062'}]",[]
ilx_0772329,Hepatic acinus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772329', 'iri': 'http://uri.interlex.org/base/ilx_0772329', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772329', 'term_label': 'Hepatic acinus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14654'}, {'term_ilx': 'ilx_0772329', 'term_label': 'Hepatic acinus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001172'}]",[]
ilx_0772331,perineal nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772331', 'iri': 'http://uri.interlex.org/base/ilx_0772331', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772331', 'term_label': 'perineal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0011391'}, {'term_ilx': 'ilx_0772331', 'term_label': 'perineal nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma21866'}]",[]
ilx_0772278,ramulus suprabranchialis posterior (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772278', 'iri': 'http://uri.interlex.org/base/ilx_0772278', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772278', 'term_label': 'ramulus suprabranchialis posterior (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_3010799'}]",[]
ilx_0772301,inferior colliculus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772301', 'iri': 'http://uri.interlex.org/base/ilx_0772301', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001946'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/49'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/4'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma62404'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://cocomac.g-node.org/services/custom_sql_query.php?sql=SELECT%20*%20from%20BrainMaps_BrainSiteAcronyms%20where%20ID=1008'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_806'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/359'}, {'term_ilx': 'ilx_0772301', 'term_label': 'inferior colliculus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/269'}]",[]
ilx_0772296,Cardiac muscle tissue of interventricular septum (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772296', 'iri': 'http://uri.interlex.org/base/ilx_0772296', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772296', 'term_label': 'Cardiac muscle tissue of interventricular septum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003383'}, {'term_ilx': 'ilx_0772296', 'term_label': 'Cardiac muscle tissue of interventricular septum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma84084'}]",[]
ilx_0772327,Cardiac muscle tissue of interatrial septum (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772327', 'iri': 'http://uri.interlex.org/base/ilx_0772327', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772327', 'term_label': 'Cardiac muscle tissue of interatrial septum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma84083'}, {'term_ilx': 'ilx_0772327', 'term_label': 'Cardiac muscle tissue of interatrial septum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0004491'}]",[]
ilx_0772334,cervical spinal cord gray commissure (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0772334', 'iri': 'http://uri.interlex.org/base/ilx_0772334', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0772334', 'term_label': 'cervical spinal cord gray commissure (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0029626'}, {'term_ilx': 'ilx_0772334', 'term_label': 'cervical spinal cord gray commissure (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1614'}]",[]
ilx_0770410,sacral spinal cord (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0770410', 'iri': 'http://uri.interlex.org/base/ilx_0770410', 'preferred': '1'}]",[],[],"[{'term1_ilx': 'ilx_0773128', 'term1_label': 'Spinal cord subsegments (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0770410', 'term2_label': 'sacral spinal cord (TermSet)'}, {'term1_ilx': 'ilx_0776988', 'term1_label': 'General spinal cord anatomy (TermSet)', 'relationship_term_ilx': 'ilx_0770271', 'relationship_term_label': 'includesTermSet', 'term2_ilx': 'ilx_0770410', 'term2_label': 'sacral spinal cord (TermSet)'}, {'term1_ilx': 'ilx_0770410', 'term1_label': 'sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0111704', 'term2_label': 'Third sacral spinal cord segment'}, {'term1_ilx': 'ilx_0770410', 'term1_label': 'sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0104368', 'term2_label': 'Fourth sacral spinal cord segment'}, {'term1_ilx': 'ilx_0770410', 'term1_label': 'sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0104220', 'term2_label': 'Fifth sacral spinal cord segment'}, {'term1_ilx': 'ilx_0770410', 'term1_label': 'sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0110431', 'term2_label': 'Second sacral spinal cord segment'}, {'term1_ilx': 'ilx_0770410', 'term1_label': 'sacral spinal cord (TermSet)', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0104259', 'term2_label': 'First sacral spinal cord segment'}]","[{'term_ilx': 'ilx_0770410', 'term_label': 'sacral spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1275'}, {'term_ilx': 'ilx_0770410', 'term_label': 'sacral spinal cord (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0005843'}]",[]
